pressure [MPa], density [g/ml], viscosity [muPa*s], enthalpy [kJ/kg]
82.375, 7.74380285e-01, 9.81264669e-05, 1.44793619e+03
82.385, 7.74390706e-01, 9.81286765e-05, 1.44793577e+03
82.395, 7.74401117e-01, 9.81308842e-05, 1.44793536e+03
82.405, 7.74411536e-01, 9.81330936e-05, 1.44793495e+03
82.415, 7.74421953e-01, 9.81353028e-05, 1.44793454e+03
82.425, 7.74432370e-01, 9.81375119e-05, 1.44793414e+03
82.435, 7.74442778e-01, 9.81397191e-05, 1.44793373e+03
82.445, 7.74453193e-01, 9.81419280e-05, 1.44793332e+03
82.455, 7.74463607e-01, 9.81441367e-05, 1.44793292e+03
82.465, 7.74474012e-01, 9.81463436e-05, 1.44793251e+03
82.475, 7.74484424e-01, 9.81485521e-05, 1.44793211e+03
82.485, 7.74494836e-01, 9.81507604e-05, 1.44793171e+03
82.495, 7.74505246e-01, 9.81529687e-05, 1.44793130e+03
82.505, 7.74515648e-01, 9.81551751e-05, 1.44793090e+03
82.515, 7.74526057e-01, 9.81573831e-05, 1.44793050e+03
82.525, 7.74536465e-01, 9.81595910e-05, 1.44793010e+03
82.535, 7.74546872e-01, 9.81617987e-05, 1.44792971e+03
82.545, 7.74557270e-01, 9.81640046e-05, 1.44792931e+03
82.555, 7.74567675e-01, 9.81662121e-05, 1.44792891e+03
82.565, 7.74578079e-01, 9.81684195e-05, 1.44792852e+03
82.575, 7.74588474e-01, 9.81706251e-05, 1.44792812e+03
82.585, 7.74598877e-01, 9.81728322e-05, 1.44792773e+03
82.595, 7.74609279e-01, 9.81750392e-05, 1.44792734e+03
82.605, 7.74619679e-01, 9.81772461e-05, 1.44792694e+03
82.615, 7.74630071e-01, 9.81794512e-05, 1.44792655e+03
82.625, 7.74640470e-01, 9.81816579e-05, 1.44792616e+03
82.635, 7.74650868e-01, 9.81838644e-05, 1.44792577e+03
82.645, 7.74661257e-01, 9.81860691e-05, 1.44792539e+03
82.655, 7.74671654e-01, 9.81882754e-05, 1.44792500e+03
82.665, 7.74682049e-01, 9.81904816e-05, 1.44792461e+03
82.675, 7.74692443e-01, 9.81926876e-05, 1.44792423e+03
82.685, 7.74702829e-01, 9.81948919e-05, 1.44792384e+03
82.695, 7.74713222e-01, 9.81970977e-05, 1.44792346e+03
82.705, 7.74723613e-01, 9.81993033e-05, 1.44792307e+03
82.715, 7.74733996e-01, 9.82015072e-05, 1.44792269e+03
82.725, 7.74744386e-01, 9.82037127e-05, 1.44792231e+03
82.735, 7.74754776e-01, 9.82059180e-05, 1.44792193e+03
82.745, 7.74765164e-01, 9.82081232e-05, 1.44792155e+03
82.755, 7.74775543e-01, 9.82103266e-05, 1.44792117e+03
82.765, 7.74785930e-01, 9.82125315e-05, 1.44792080e+03
82.775, 7.74796315e-01, 9.82147363e-05, 1.44792042e+03
82.785, 7.74806700e-01, 9.82169410e-05, 1.44792004e+03
82.795, 7.74817076e-01, 9.82191440e-05, 1.44791967e+03
82.805, 7.74827459e-01, 9.82213484e-05, 1.44791930e+03
82.815, 7.74837841e-01, 9.82235528e-05, 1.44791892e+03
82.825, 7.74848214e-01, 9.82257553e-05, 1.44791855e+03
82.835, 7.74858594e-01, 9.82279594e-05, 1.44791818e+03
82.845, 7.74868974e-01, 9.82301634e-05, 1.44791781e+03
82.855, 7.74879352e-01, 9.82323673e-05, 1.44791744e+03
82.865, 7.74889722e-01, 9.82345693e-05, 1.44791707e+03
82.875, 7.74900099e-01, 9.82367729e-05, 1.44791670e+03
82.885, 7.74910475e-01, 9.82389764e-05, 1.44791634e+03
82.895, 7.74920842e-01, 9.82411781e-05, 1.44791597e+03
82.905, 7.74931216e-01, 9.82433814e-05, 1.44791561e+03
82.915, 7.74941589e-01, 9.82455845e-05, 1.44791524e+03
82.925, 7.74951961e-01, 9.82477875e-05, 1.44791488e+03
82.935, 7.74962325e-01, 9.82499888e-05, 1.44791452e+03
82.945, 7.74972695e-01, 9.82521915e-05, 1.44791416e+03
82.955, 7.74983065e-01, 9.82543942e-05, 1.44791380e+03
82.965, 7.74993426e-01, 9.82565950e-05, 1.44791344e+03
82.975, 7.75003794e-01, 9.82587974e-05, 1.44791308e+03
82.985, 7.75014161e-01, 9.82609997e-05, 1.44791272e+03
82.995, 7.75024527e-01, 9.82632019e-05, 1.44791236e+03
83.005, 7.75034884e-01, 9.82654023e-05, 1.44791201e+03
83.015, 7.75045249e-01, 9.82676042e-05, 1.44791165e+03
83.025, 7.75055612e-01, 9.82698060e-05, 1.44791130e+03
83.035, 7.75065975e-01, 9.82720077e-05, 1.44791094e+03
83.045, 7.75076328e-01, 9.82742076e-05, 1.44791059e+03
83.055, 7.75086689e-01, 9.82764090e-05, 1.44791024e+03
83.065, 7.75097049e-01, 9.82786104e-05, 1.44790989e+03
83.075, 7.75107400e-01, 9.82808099e-05, 1.44790954e+03
83.085, 7.75117758e-01, 9.82830110e-05, 1.44790919e+03
83.095, 7.75128116e-01, 9.82852119e-05, 1.44790884e+03
83.105, 7.75138472e-01, 9.82874128e-05, 1.44790850e+03
83.115, 7.75148820e-01, 9.82896118e-05, 1.44790815e+03
83.125, 7.75159174e-01, 9.82918124e-05, 1.44790781e+03
83.135, 7.75169528e-01, 9.82940129e-05, 1.44790746e+03
83.145, 7.75179873e-01, 9.82962116e-05, 1.44790712e+03
83.155, 7.75190225e-01, 9.82984118e-05, 1.44790678e+03
83.165, 7.75200576e-01, 9.83006120e-05, 1.44790643e+03
83.175, 7.75210927e-01, 9.83028120e-05, 1.44790609e+03
83.185, 7.75221268e-01, 9.83050102e-05, 1.44790575e+03
83.195, 7.75231617e-01, 9.83072099e-05, 1.44790541e+03
83.205, 7.75241964e-01, 9.83094096e-05, 1.44790508e+03
83.215, 7.75252303e-01, 9.83116074e-05, 1.44790474e+03
83.225, 7.75262649e-01, 9.83138068e-05, 1.44790440e+03
83.235, 7.75272994e-01, 9.83160061e-05, 1.44790407e+03
83.245, 7.75283338e-01, 9.83182053e-05, 1.44790373e+03
83.255, 7.75293673e-01, 9.83204026e-05, 1.44790340e+03
83.265, 7.75304016e-01, 9.83226016e-05, 1.44790307e+03
83.275, 7.75314357e-01, 9.83248004e-05, 1.44790273e+03
83.285, 7.75324698e-01, 9.83269990e-05, 1.44790240e+03
83.295, 7.75335030e-01, 9.83291959e-05, 1.44790207e+03
83.305, 7.75345368e-01, 9.83313944e-05, 1.44790174e+03
83.315, 7.75355706e-01, 9.83335927e-05, 1.44790142e+03
83.325, 7.75366036e-01, 9.83357892e-05, 1.44790109e+03
83.335, 7.75376372e-01, 9.83379873e-05, 1.44790076e+03
83.345, 7.75386707e-01, 9.83401853e-05, 1.44790044e+03
83.355, 7.75397042e-01, 9.83423831e-05, 1.44790011e+03
83.365, 7.75407367e-01, 9.83445792e-05, 1.44789979e+03
83.375, 7.75417700e-01, 9.83467768e-05, 1.44789947e+03
83.385, 7.75428032e-01, 9.83489742e-05, 1.44789914e+03
83.395, 7.75438355e-01, 9.83511699e-05, 1.44789882e+03
83.405, 7.75448685e-01, 9.83533672e-05, 1.44789850e+03
83.415, 7.75459014e-01, 9.83555643e-05, 1.44789818e+03
83.425, 7.75469342e-01, 9.83577613e-05, 1.44789786e+03
83.435, 7.75479662e-01, 9.83599565e-05, 1.44789755e+03
83.445, 7.75489989e-01, 9.83621533e-05, 1.44789723e+03
83.455, 7.75500314e-01, 9.83643499e-05, 1.44789691e+03
83.465, 7.75510631e-01, 9.83665448e-05, 1.44789660e+03
83.475, 7.75520955e-01, 9.83687412e-05, 1.44789629e+03
83.485, 7.75531278e-01, 9.83709375e-05, 1.44789597e+03
83.495, 7.75541600e-01, 9.83731336e-05, 1.44789566e+03
83.505, 7.75551914e-01, 9.83753280e-05, 1.44789535e+03
83.515, 7.75562234e-01, 9.83775240e-05, 1.44789504e+03
83.525, 7.75572554e-01, 9.83797198e-05, 1.44789473e+03
83.535, 7.75582873e-01, 9.83819155e-05, 1.44789442e+03
83.545, 7.75593183e-01, 9.83841094e-05, 1.44789411e+03
83.555, 7.75603500e-01, 9.83863048e-05, 1.44789380e+03
83.565, 7.75613816e-01, 9.83885001e-05, 1.44789350e+03
83.575, 7.75624123e-01, 9.83906937e-05, 1.44789319e+03
83.585, 7.75634437e-01, 9.83928888e-05, 1.44789289e+03
83.595, 7.75644751e-01, 9.83950838e-05, 1.44789259e+03
83.605, 7.75655063e-01, 9.83972786e-05, 1.44789228e+03
83.615, 7.75665367e-01, 9.83994717e-05, 1.44789198e+03
83.625, 7.75675678e-01, 9.84016663e-05, 1.44789168e+03
83.635, 7.75685988e-01, 9.84038608e-05, 1.44789138e+03
83.645, 7.75696289e-01, 9.84060535e-05, 1.44789108e+03
83.655, 7.75706598e-01, 9.84082478e-05, 1.44789078e+03
83.665, 7.75716905e-01, 9.84104419e-05, 1.44789049e+03
83.675, 7.75727211e-01, 9.84126359e-05, 1.44789019e+03
83.685, 7.75737509e-01, 9.84148282e-05, 1.44788989e+03
83.695, 7.75747814e-01, 9.84170219e-05, 1.44788960e+03
83.705, 7.75758118e-01, 9.84192156e-05, 1.44788931e+03
83.715, 7.75768413e-01, 9.84214075e-05, 1.44788901e+03
83.725, 7.75778715e-01, 9.84236009e-05, 1.44788872e+03
83.735, 7.75789016e-01, 9.84257942e-05, 1.44788843e+03
83.745, 7.75799317e-01, 9.84279874e-05, 1.44788814e+03
83.755, 7.75809609e-01, 9.84301788e-05, 1.44788785e+03
83.765, 7.75819907e-01, 9.84323718e-05, 1.44788756e+03
83.775, 7.75830205e-01, 9.84345646e-05, 1.44788727e+03
83.785, 7.75840502e-01, 9.84367573e-05, 1.44788699e+03
83.795, 7.75850790e-01, 9.84389483e-05, 1.44788670e+03
83.805, 7.75861085e-01, 9.84411407e-05, 1.44788642e+03
83.815, 7.75871380e-01, 9.84433331e-05, 1.44788613e+03
83.825, 7.75881665e-01, 9.84455237e-05, 1.44788585e+03
83.835, 7.75891958e-01, 9.84477158e-05, 1.44788557e+03
83.845, 7.75902250e-01, 9.84499078e-05, 1.44788529e+03
83.855, 7.75912540e-01, 9.84520997e-05, 1.44788500e+03
83.865, 7.75922823e-01, 9.84542898e-05, 1.44788473e+03
83.875, 7.75933112e-01, 9.84564814e-05, 1.44788445e+03
83.885, 7.75943400e-01, 9.84586729e-05, 1.44788417e+03
83.895, 7.75953679e-01, 9.84608627e-05, 1.44788389e+03
83.905, 7.75963966e-01, 9.84630540e-05, 1.44788362e+03
83.915, 7.75974252e-01, 9.84652452e-05, 1.44788334e+03
83.925, 7.75984536e-01, 9.84674362e-05, 1.44788307e+03
83.935, 7.75994813e-01, 9.84696255e-05, 1.44788279e+03
83.945, 7.76005096e-01, 9.84718163e-05, 1.44788252e+03
83.955, 7.76015378e-01, 9.84740070e-05, 1.44788225e+03
83.965, 7.76025651e-01, 9.84761959e-05, 1.44788198e+03
83.975, 7.76035932e-01, 9.84783864e-05, 1.44788171e+03
83.985, 7.76046211e-01, 9.84805767e-05, 1.44788144e+03
83.995, 7.76056490e-01, 9.84827670e-05, 1.44788117e+03
84.005, 7.76066760e-01, 9.84849554e-05, 1.44788090e+03
84.015, 7.76077037e-01, 9.84871454e-05, 1.44788064e+03
84.025, 7.76087313e-01, 9.84893353e-05, 1.44788037e+03
84.035, 7.76097588e-01, 9.84915250e-05, 1.44788010e+03
84.045, 7.76107855e-01, 9.84937130e-05, 1.44787984e+03
84.055, 7.76118129e-01, 9.84959025e-05, 1.44787958e+03
84.065, 7.76128401e-01, 9.84980919e-05, 1.44787932e+03
84.075, 7.76138665e-01, 9.85002795e-05, 1.44787905e+03
84.085, 7.76148936e-01, 9.85024687e-05, 1.44787879e+03
84.095, 7.76159206e-01, 9.85046577e-05, 1.44787853e+03
84.105, 7.76169476e-01, 9.85068467e-05, 1.44787828e+03
84.115, 7.76179736e-01, 9.85090338e-05, 1.44787802e+03
84.125, 7.76190004e-01, 9.85112225e-05, 1.44787776e+03
84.135, 7.76200270e-01, 9.85134111e-05, 1.44787751e+03
84.145, 7.76210528e-01, 9.85155979e-05, 1.44787725e+03
84.155, 7.76220793e-01, 9.85177862e-05, 1.44787700e+03
84.165, 7.76231057e-01, 9.85199744e-05, 1.44787674e+03
84.175, 7.76241320e-01, 9.85221625e-05, 1.44787649e+03
84.185, 7.76251575e-01, 9.85243489e-05, 1.44787624e+03
84.195, 7.76261836e-01, 9.85265367e-05, 1.44787599e+03
84.205, 7.76272097e-01, 9.85287245e-05, 1.44787574e+03
84.215, 7.76282349e-01, 9.85309105e-05, 1.44787549e+03
84.225, 7.76292608e-01, 9.85330980e-05, 1.44787524e+03
84.235, 7.76302866e-01, 9.85352854e-05, 1.44787499e+03
84.245, 7.76313123e-01, 9.85374727e-05, 1.44787475e+03
84.255, 7.76323371e-01, 9.85396581e-05, 1.44787450e+03
84.265, 7.76333627e-01, 9.85418452e-05, 1.44787426e+03
84.275, 7.76343881e-01, 9.85440321e-05, 1.44787401e+03
84.285, 7.76354135e-01, 9.85462189e-05, 1.44787377e+03
84.295, 7.76364380e-01, 9.85484040e-05, 1.44787353e+03
84.305, 7.76374632e-01, 9.85505905e-05, 1.44787329e+03
84.315, 7.76384883e-01, 9.85527770e-05, 1.44787305e+03
84.325, 7.76395126e-01, 9.85549617e-05, 1.44787281e+03
84.335, 7.76405375e-01, 9.85571479e-05, 1.44787257e+03
84.345, 7.76415624e-01, 9.85593340e-05, 1.44787233e+03
84.355, 7.76425871e-01, 9.85615200e-05, 1.44787209e+03
84.365, 7.76436110e-01, 9.85637042e-05, 1.44787186e+03
84.375, 7.76446356e-01, 9.85658900e-05, 1.44787162e+03
84.385, 7.76456602e-01, 9.85680756e-05, 1.44787139e+03
84.395, 7.76466838e-01, 9.85702594e-05, 1.44787116e+03
84.405, 7.76477081e-01, 9.85724448e-05, 1.44787092e+03
84.415, 7.76487324e-01, 9.85746301e-05, 1.44787069e+03
84.425, 7.76497566e-01, 9.85768153e-05, 1.44787046e+03
84.435, 7.76507799e-01, 9.85789987e-05, 1.44787023e+03
84.445, 7.76518039e-01, 9.85811836e-05, 1.44787000e+03
84.455, 7.76528278e-01, 9.85833684e-05, 1.44786977e+03
84.465, 7.76538508e-01, 9.85855515e-05, 1.44786955e+03
84.475, 7.76548746e-01, 9.85877361e-05, 1.44786932e+03
84.485, 7.76558982e-01, 9.85899205e-05, 1.44786909e+03
84.495, 7.76569218e-01, 9.85921049e-05, 1.44786887e+03
84.505, 7.76579445e-01, 9.85942874e-05, 1.44786865e+03
84.515, 7.76589679e-01, 9.85964715e-05, 1.44786842e+03
84.525, 7.76599912e-01, 9.85986555e-05, 1.44786820e+03
84.535, 7.76610145e-01, 9.86008394e-05, 1.44786798e+03
84.545, 7.76620368e-01, 9.86030215e-05, 1.44786776e+03
84.555, 7.76630599e-01, 9.86052052e-05, 1.44786754e+03
84.565, 7.76640828e-01, 9.86073887e-05, 1.44786732e+03
84.575, 7.76651049e-01, 9.86095705e-05, 1.44786710e+03
84.585, 7.76661277e-01, 9.86117537e-05, 1.44786689e+03
84.595, 7.76671505e-01, 9.86139369e-05, 1.44786667e+03
84.605, 7.76681731e-01, 9.86161200e-05, 1.44786645e+03
84.615, 7.76691949e-01, 9.86183013e-05, 1.44786624e+03
84.625, 7.76702173e-01, 9.86204841e-05, 1.44786603e+03
84.635, 7.76712397e-01, 9.86226668e-05, 1.44786581e+03
84.645, 7.76722612e-01, 9.86248477e-05, 1.44786560e+03
84.655, 7.76732834e-01, 9.86270302e-05, 1.44786539e+03
84.665, 7.76743055e-01, 9.86292126e-05, 1.44786518e+03
84.675, 7.76753276e-01, 9.86313948e-05, 1.44786497e+03
84.685, 7.76763487e-01, 9.86335753e-05, 1.44786476e+03
84.695, 7.76773706e-01, 9.86357573e-05, 1.44786456e+03
84.705, 7.76783924e-01, 9.86379392e-05, 1.44786435e+03
84.715, 7.76794133e-01, 9.86401193e-05, 1.44786415e+03
84.725, 7.76804349e-01, 9.86423010e-05, 1.44786394e+03
84.735, 7.76814564e-01, 9.86444825e-05, 1.44786374e+03
84.745, 7.76824778e-01, 9.86466640e-05, 1.44786353e+03
84.755, 7.76834984e-01, 9.86488436e-05, 1.44786333e+03
84.765, 7.76845197e-01, 9.86510248e-05, 1.44786313e+03
84.775, 7.76855409e-01, 9.86532059e-05, 1.44786293e+03
84.785, 7.76865620e-01, 9.86553869e-05, 1.44786273e+03
84.795, 7.76875822e-01, 9.86575661e-05, 1.44786253e+03
84.805, 7.76886031e-01, 9.86597468e-05, 1.44786233e+03
84.815, 7.76896239e-01, 9.86619274e-05, 1.44786214e+03
84.825, 7.76906439e-01, 9.86641062e-05, 1.44786194e+03
84.835, 7.76916646e-01, 9.86662866e-05, 1.44786174e+03
84.845, 7.76926852e-01, 9.86684669e-05, 1.44786155e+03
84.855, 7.76937057e-01, 9.86706470e-05, 1.44786136e+03
84.865, 7.76947253e-01, 9.86728254e-05, 1.44786116e+03
84.875, 7.76957456e-01, 9.86750053e-05, 1.44786097e+03
84.885, 7.76967659e-01, 9.86771851e-05, 1.44786078e+03
84.895, 7.76977853e-01, 9.86793632e-05, 1.44786059e+03
84.905, 7.76988054e-01, 9.86815427e-05, 1.44786040e+03
84.915, 7.76998253e-01, 9.86837222e-05, 1.44786021e+03
84.925, 7.77008453e-01, 9.86859015e-05, 1.44786003e+03
84.935, 7.77018643e-01, 9.86880791e-05, 1.44785984e+03
84.945, 7.77028840e-01, 9.86902582e-05, 1.44785965e+03
84.955, 7.77039037e-01, 9.86924372e-05, 1.44785947e+03
84.965, 7.77049225e-01, 9.86946144e-05, 1.44785928e+03
84.975, 7.77059420e-01, 9.86967932e-05, 1.44785910e+03
84.985, 7.77069613e-01, 9.86989718e-05, 1.44785892e+03
84.995, 7.77079807e-01, 9.87011503e-05, 1.44785874e+03
85.005, 7.77089991e-01, 9.87033271e-05, 1.44785856e+03
85.015, 7.77100183e-01, 9.87055054e-05, 1.44785838e+03
85.025, 7.77110373e-01, 9.87076836e-05, 1.44785820e+03
85.035, 7.77120563e-01, 9.87098616e-05, 1.44785802e+03
85.045, 7.77130744e-01, 9.87120379e-05, 1.44785784e+03
85.055, 7.77140932e-01, 9.87142158e-05, 1.44785767e+03
85.065, 7.77151119e-01, 9.87163935e-05, 1.44785749e+03
85.075, 7.77161298e-01, 9.87185694e-05, 1.44785731e+03
85.085, 7.77171483e-01, 9.87207469e-05, 1.44785714e+03
85.095, 7.77181668e-01, 9.87229243e-05, 1.44785697e+03
85.105, 7.77191852e-01, 9.87251015e-05, 1.44785680e+03
85.115, 7.77202027e-01, 9.87272770e-05, 1.44785662e+03
85.125, 7.77212209e-01, 9.87294540e-05, 1.44785645e+03
85.135, 7.77222390e-01, 9.87316309e-05, 1.44785628e+03
85.145, 7.77232563e-01, 9.87338061e-05, 1.44785612e+03
85.155, 7.77242743e-01, 9.87359828e-05, 1.44785595e+03
85.165, 7.77252921e-01, 9.87381593e-05, 1.44785578e+03
85.175, 7.77263099e-01, 9.87403358e-05, 1.44785561e+03
85.185, 7.77273269e-01, 9.87425104e-05, 1.44785545e+03
85.195, 7.77283445e-01, 9.87446867e-05, 1.44785529e+03
85.205, 7.77293620e-01, 9.87468628e-05, 1.44785512e+03
85.215, 7.77303787e-01, 9.87490371e-05, 1.44785496e+03
85.225, 7.77313961e-01, 9.87512130e-05, 1.44785480e+03
85.235, 7.77324133e-01, 9.87533887e-05, 1.44785464e+03
85.245, 7.77334305e-01, 9.87555643e-05, 1.44785448e+03
85.255, 7.77344469e-01, 9.87577382e-05, 1.44785432e+03
85.265, 7.77354639e-01, 9.87599136e-05, 1.44785416e+03
85.275, 7.77364809e-01, 9.87620889e-05, 1.44785400e+03
85.285, 7.77374977e-01, 9.87642641e-05, 1.44785384e+03
85.295, 7.77385137e-01, 9.87664375e-05, 1.44785369e+03
85.305, 7.77395304e-01, 9.87686124e-05, 1.44785353e+03
85.315, 7.77405470e-01, 9.87707873e-05, 1.44785338e+03
85.325, 7.77415628e-01, 9.87729603e-05, 1.44785322e+03
85.335, 7.77425792e-01, 9.87751349e-05, 1.44785307e+03
85.345, 7.77435956e-01, 9.87773094e-05, 1.44785292e+03
85.355, 7.77446119e-01, 9.87794838e-05, 1.44785277e+03
85.365, 7.77456273e-01, 9.87816564e-05, 1.44785262e+03
85.375, 7.77466434e-01, 9.87838306e-05, 1.44785247e+03
85.385, 7.77476594e-01, 9.87860046e-05, 1.44785232e+03
85.395, 7.77486746e-01, 9.87881768e-05, 1.44785218e+03
85.405, 7.77496904e-01, 9.87903506e-05, 1.44785203e+03
85.415, 7.77507062e-01, 9.87925243e-05, 1.44785188e+03
85.425, 7.77517219e-01, 9.87946979e-05, 1.44785174e+03
85.435, 7.77527367e-01, 9.87968697e-05, 1.44785159e+03
85.445, 7.77537522e-01, 9.87990430e-05, 1.44785145e+03
85.455, 7.77547676e-01, 9.88012162e-05, 1.44785131e+03
85.465, 7.77557822e-01, 9.88033877e-05, 1.44785117e+03
85.475, 7.77567975e-01, 9.88055607e-05, 1.44785103e+03
85.485, 7.77578127e-01, 9.88077336e-05, 1.44785089e+03
85.495, 7.77588278e-01, 9.88099063e-05, 1.44785075e+03
85.505, 7.77598420e-01, 9.88120773e-05, 1.44785061e+03
85.515, 7.77608569e-01, 9.88142499e-05, 1.44785047e+03
85.525, 7.77618718e-01, 9.88164223e-05, 1.44785034e+03
85.535, 7.77628865e-01, 9.88185946e-05, 1.44785020e+03
85.545, 7.77639004e-01, 9.88207651e-05, 1.44785007e+03
85.555, 7.77649150e-01, 9.88229372e-05, 1.44784993e+03
85.565, 7.77659296e-01, 9.88251092e-05, 1.44784980e+03
85.575, 7.77669432e-01, 9.88272794e-05, 1.44784967e+03
85.585, 7.77679575e-01, 9.88294511e-05, 1.44784954e+03
85.595, 7.77689718e-01, 9.88316227e-05, 1.44784941e+03
85.605, 7.77699860e-01, 9.88337942e-05, 1.44784928e+03
85.615, 7.77709993e-01, 9.88359640e-05, 1.44784915e+03
85.625, 7.77720133e-01, 9.88381353e-05, 1.44784902e+03
85.635, 7.77730272e-01, 9.88403064e-05, 1.44784889e+03
85.645, 7.77740403e-01, 9.88424758e-05, 1.44784877e+03
85.655, 7.77750541e-01, 9.88446467e-05, 1.44784864e+03
85.665, 7.77760677e-01, 9.88468176e-05, 1.44784852e+03
85.675, 7.77770813e-01, 9.88489883e-05, 1.44784839e+03
85.685, 7.77780941e-01, 9.88511572e-05, 1.44784827e+03
85.695, 7.77791075e-01, 9.88533277e-05, 1.44784815e+03
85.705, 7.77801208e-01, 9.88554980e-05, 1.44784803e+03
85.715, 7.77811333e-01, 9.88576666e-05, 1.44784791e+03
85.725, 7.77821465e-01, 9.88598368e-05, 1.44784779e+03
85.735, 7.77831596e-01, 9.88620068e-05, 1.44784767e+03
85.745, 7.77841726e-01, 9.88641767e-05, 1.44784755e+03
85.755, 7.77851847e-01, 9.88663448e-05, 1.44784743e+03
85.765, 7.77861976e-01, 9.88685145e-05, 1.44784732e+03
85.775, 7.77872103e-01, 9.88706841e-05, 1.44784720e+03
85.785, 7.77882230e-01, 9.88728535e-05, 1.44784709e+03
85.795, 7.77892348e-01, 9.88750212e-05, 1.44784698e+03
85.805, 7.77902473e-01, 9.88771904e-05, 1.44784686e+03
85.815, 7.77912597e-01, 9.88793595e-05, 1.44784675e+03
85.825, 7.77922713e-01, 9.88815269e-05, 1.44784664e+03
85.835, 7.77932836e-01, 9.88836958e-05, 1.44784653e+03
85.845, 7.77942957e-01, 9.88858645e-05, 1.44784642e+03
85.855, 7.77953078e-01, 9.88880332e-05, 1.44784631e+03
85.865, 7.77963191e-01, 9.88902001e-05, 1.44784620e+03
85.875, 7.77973310e-01, 9.88923685e-05, 1.44784610e+03
85.885, 7.77983428e-01, 9.88945368e-05, 1.44784599e+03
85.895, 7.77993538e-01, 9.88967034e-05, 1.44784589e+03
85.905, 7.78003655e-01, 9.88988714e-05, 1.44784578e+03
85.915, 7.78013771e-01, 9.89010394e-05, 1.44784568e+03
85.925, 7.78023886e-01, 9.89032073e-05, 1.44784558e+03
85.935, 7.78033992e-01, 9.89053734e-05, 1.44784547e+03
85.945, 7.78044106e-01, 9.89075410e-05, 1.44784537e+03
85.955, 7.78054218e-01, 9.89097085e-05, 1.44784527e+03
85.965, 7.78064322e-01, 9.89118743e-05, 1.44784517e+03
85.975, 7.78074433e-01, 9.89140415e-05, 1.44784508e+03
85.985, 7.78084543e-01, 9.89162087e-05, 1.44784498e+03
85.995, 7.78094653e-01, 9.89183758e-05, 1.44784488e+03
86.005, 7.78104753e-01, 9.89205411e-05, 1.44784479e+03
86.015, 7.78114861e-01, 9.89227079e-05, 1.44784469e+03
86.025, 7.78124968e-01, 9.89248746e-05, 1.44784460e+03
86.035, 7.78135074e-01, 9.89270412e-05, 1.44784450e+03
86.045, 7.78145171e-01, 9.89292061e-05, 1.44784441e+03
86.055, 7.78155275e-01, 9.89313725e-05, 1.44784432e+03
86.065, 7.78165379e-01, 9.89335387e-05, 1.44784423e+03
86.075, 7.78175474e-01, 9.89357032e-05, 1.44784414e+03
86.085, 7.78185576e-01, 9.89378693e-05, 1.44784405e+03
86.095, 7.78195677e-01, 9.89400352e-05, 1.44784396e+03
86.105, 7.78205777e-01, 9.89422010e-05, 1.44784387e+03
86.115, 7.78215868e-01, 9.89443651e-05, 1.44784379e+03
86.125, 7.78225967e-01, 9.89465307e-05, 1.44784370e+03
86.135, 7.78236064e-01, 9.89486961e-05, 1.44784362e+03
86.145, 7.78246154e-01, 9.89508598e-05, 1.44784353e+03
86.155, 7.78256250e-01, 9.89530251e-05, 1.44784345e+03
86.165, 7.78266345e-01, 9.89551902e-05, 1.44784337e+03
86.175, 7.78276439e-01, 9.89573552e-05, 1.44784329e+03
86.185, 7.78286525e-01, 9.89595185e-05, 1.44784320e+03
86.195, 7.78296618e-01, 9.89616833e-05, 1.44784312e+03
86.205, 7.78306709e-01, 9.89638480e-05, 1.44784305e+03
86.215, 7.78316793e-01, 9.89660109e-05, 1.44784297e+03
86.225, 7.78326883e-01, 9.89681754e-05, 1.44784289e+03
86.235, 7.78336972e-01, 9.89703397e-05, 1.44784281e+03
86.245, 7.78347061e-01, 9.89725039e-05, 1.44784274e+03
86.255, 7.78357141e-01, 9.89746664e-05, 1.44784266e+03
86.265, 7.78367228e-01, 9.89768304e-05, 1.44784259e+03
86.275, 7.78377314e-01, 9.89789943e-05, 1.44784252e+03
86.285, 7.78387399e-01, 9.89811581e-05, 1.44784244e+03
86.295, 7.78397476e-01, 9.89833201e-05, 1.44784237e+03
86.305, 7.78407560e-01, 9.89854837e-05, 1.44784230e+03
86.315, 7.78417642e-01, 9.89876471e-05, 1.44784223e+03
86.325, 7.78427717e-01, 9.89898088e-05, 1.44784216e+03
86.335, 7.78437798e-01, 9.89919720e-05, 1.44784209e+03
86.345, 7.78447878e-01, 9.89941351e-05, 1.44784203e+03
86.355, 7.78457957e-01, 9.89962981e-05, 1.44784196e+03
86.365, 7.78468028e-01, 9.89984593e-05, 1.44784189e+03
86.375, 7.78478106e-01, 9.90006221e-05, 1.44784183e+03
86.385, 7.78488183e-01, 9.90027847e-05, 1.44784177e+03
86.395, 7.78498252e-01, 9.90049456e-05, 1.44784170e+03
86.405, 7.78508327e-01, 9.90071081e-05, 1.44784164e+03
86.415, 7.78518402e-01, 9.90092704e-05, 1.44784158e+03
86.425, 7.78528475e-01, 9.90114326e-05, 1.44784152e+03
86.435, 7.78538541e-01, 9.90135930e-05, 1.44784146e+03
86.445, 7.78548613e-01, 9.90157550e-05, 1.44784140e+03
86.455, 7.78558684e-01, 9.90179169e-05, 1.44784134e+03
