pressure [MPa], density [g/ml], viscosity [muPa*s], enthalpy [kJ/kg]
45.645, 1.01606825e+00, 8.52688327e-04, 1.53893245e+02
45.655, 1.01607234e+00, 8.52688762e-04, 1.53902149e+02
45.665, 1.01607644e+00, 8.52689198e-04, 1.53911056e+02
45.675, 1.01608053e+00, 8.52689634e-04, 1.53919959e+02
45.685, 1.01608463e+00, 8.52690070e-04, 1.53928866e+02
45.695, 1.01608872e+00, 8.52690506e-04, 1.53937769e+02
45.705, 1.01609281e+00, 8.52690943e-04, 1.53946676e+02
45.715, 1.01609691e+00, 8.52691380e-04, 1.53955579e+02
45.725, 1.01610100e+00, 8.52691817e-04, 1.53964483e+02
45.735, 1.01610510e+00, 8.52692255e-04, 1.53973389e+02
45.745, 1.01610919e+00, 8.52692692e-04, 1.53982292e+02
45.755, 1.01611328e+00, 8.52693131e-04, 1.53991199e+02
45.765, 1.01611737e+00, 8.52693569e-04, 1.54000102e+02
45.775, 1.01612147e+00, 8.52694008e-04, 1.54009008e+02
45.785, 1.01612556e+00, 8.52694447e-04, 1.54017911e+02
45.795, 1.01612965e+00, 8.52694886e-04, 1.54026813e+02
45.805, 1.01613375e+00, 8.52695326e-04, 1.54035719e+02
45.815, 1.01613784e+00, 8.52695765e-04, 1.54044622e+02
45.825, 1.01614193e+00, 8.52696206e-04, 1.54053528e+02
45.835, 1.01614603e+00, 8.52696646e-04, 1.54062431e+02
45.845, 1.01615012e+00, 8.52697087e-04, 1.54071336e+02
45.855, 1.01615421e+00, 8.52697528e-04, 1.54080239e+02
45.865, 1.01615831e+00, 8.52697969e-04, 1.54089145e+02
45.875, 1.01616240e+00, 8.52698410e-04, 1.54098047e+02
45.885, 1.01616649e+00, 8.52698852e-04, 1.54106949e+02
45.895, 1.01617058e+00, 8.52699295e-04, 1.54115855e+02
45.905, 1.01617467e+00, 8.52699737e-04, 1.54124757e+02
45.915, 1.01617877e+00, 8.52700180e-04, 1.54133662e+02
45.925, 1.01618286e+00, 8.52700623e-04, 1.54142564e+02
45.935, 1.01618695e+00, 8.52701066e-04, 1.54151469e+02
45.945, 1.01619104e+00, 8.52701510e-04, 1.54160371e+02
45.955, 1.01619513e+00, 8.52701954e-04, 1.54169276e+02
45.965, 1.01619923e+00, 8.52702398e-04, 1.54178178e+02
45.975, 1.01620332e+00, 8.52702842e-04, 1.54187080e+02
45.985, 1.01620741e+00, 8.52703287e-04, 1.54195985e+02
45.995, 1.01621150e+00, 8.52703732e-04, 1.54204886e+02
46.005, 1.01621559e+00, 8.52704177e-04, 1.54213791e+02
46.015, 1.01621968e+00, 8.52704623e-04, 1.54222693e+02
46.025, 1.01622378e+00, 8.52705069e-04, 1.54231597e+02
46.035, 1.01622787e+00, 8.52705515e-04, 1.54240499e+02
46.045, 1.01623196e+00, 8.52705961e-04, 1.54249400e+02
46.055, 1.01623605e+00, 8.52706408e-04, 1.54258304e+02
46.065, 1.01624014e+00, 8.52706855e-04, 1.54267206e+02
46.075, 1.01624423e+00, 8.52707303e-04, 1.54276110e+02
46.085, 1.01624832e+00, 8.52707750e-04, 1.54285011e+02
46.095, 1.01625241e+00, 8.52708198e-04, 1.54293915e+02
46.105, 1.01625650e+00, 8.52708646e-04, 1.54302816e+02
46.115, 1.01626059e+00, 8.52709095e-04, 1.54311720e+02
46.125, 1.01626468e+00, 8.52709544e-04, 1.54320621e+02
46.135, 1.01626877e+00, 8.52709993e-04, 1.54329522e+02
46.145, 1.01627286e+00, 8.52710442e-04, 1.54338426e+02
46.155, 1.01627695e+00, 8.52710892e-04, 1.54347326e+02
46.165, 1.01628104e+00, 8.52711342e-04, 1.54356230e+02
46.175, 1.01628513e+00, 8.52711792e-04, 1.54365131e+02
46.185, 1.01628923e+00, 8.52712242e-04, 1.54374035e+02
46.195, 1.01629331e+00, 8.52712693e-04, 1.54382935e+02
46.205, 1.01629741e+00, 8.52713144e-04, 1.54391839e+02
46.215, 1.01630149e+00, 8.52713596e-04, 1.54400739e+02
46.225, 1.01630558e+00, 8.52714047e-04, 1.54409639e+02
46.235, 1.01630967e+00, 8.52714499e-04, 1.54418542e+02
46.245, 1.01631376e+00, 8.52714951e-04, 1.54427442e+02
46.255, 1.01631785e+00, 8.52715404e-04, 1.54436346e+02
46.265, 1.01632194e+00, 8.52715857e-04, 1.54445246e+02
46.275, 1.01632603e+00, 8.52716310e-04, 1.54454149e+02
46.285, 1.01633012e+00, 8.52716763e-04, 1.54463049e+02
46.295, 1.01633421e+00, 8.52717217e-04, 1.54471948e+02
46.305, 1.01633830e+00, 8.52717671e-04, 1.54480851e+02
46.315, 1.01634239e+00, 8.52718125e-04, 1.54489751e+02
46.325, 1.01634648e+00, 8.52718580e-04, 1.54498654e+02
46.335, 1.01635056e+00, 8.52719035e-04, 1.54507553e+02
46.345, 1.01635465e+00, 8.52719490e-04, 1.54516456e+02
46.355, 1.01635874e+00, 8.52719945e-04, 1.54525356e+02
46.365, 1.01636283e+00, 8.52720401e-04, 1.54534258e+02
46.375, 1.01636692e+00, 8.52720857e-04, 1.54543157e+02
46.385, 1.01637101e+00, 8.52721313e-04, 1.54552057e+02
46.395, 1.01637510e+00, 8.52721770e-04, 1.54560959e+02
46.405, 1.01637918e+00, 8.52722227e-04, 1.54569858e+02
46.415, 1.01638327e+00, 8.52722684e-04, 1.54578761e+02
46.425, 1.01638736e+00, 8.52723141e-04, 1.54587659e+02
46.435, 1.01639145e+00, 8.52723599e-04, 1.54596562e+02
46.445, 1.01639554e+00, 8.52724057e-04, 1.54605461e+02
46.455, 1.01639963e+00, 8.52724515e-04, 1.54614363e+02
46.465, 1.01640371e+00, 8.52724974e-04, 1.54623261e+02
46.475, 1.01640780e+00, 8.52725433e-04, 1.54632160e+02
46.485, 1.01641189e+00, 8.52725892e-04, 1.54641062e+02
46.495, 1.01641597e+00, 8.52726351e-04, 1.54649960e+02
46.505, 1.01642006e+00, 8.52726811e-04, 1.54658862e+02
46.515, 1.01642415e+00, 8.52727271e-04, 1.54667761e+02
46.525, 1.01642824e+00, 8.52727731e-04, 1.54676662e+02
46.535, 1.01643232e+00, 8.52728192e-04, 1.54685561e+02
46.545, 1.01643641e+00, 8.52728653e-04, 1.54694459e+02
46.555, 1.01644050e+00, 8.52729114e-04, 1.54703360e+02
46.565, 1.01644459e+00, 8.52729575e-04, 1.54712258e+02
46.575, 1.01644867e+00, 8.52730037e-04, 1.54721160e+02
46.585, 1.01645276e+00, 8.52730499e-04, 1.54730058e+02
46.595, 1.01645685e+00, 8.52730962e-04, 1.54738959e+02
46.605, 1.01646093e+00, 8.52731424e-04, 1.54747857e+02
46.615, 1.01646502e+00, 8.52731887e-04, 1.54756758e+02
46.625, 1.01646911e+00, 8.52732350e-04, 1.54765656e+02
46.635, 1.01647319e+00, 8.52732814e-04, 1.54774553e+02
46.645, 1.01647728e+00, 8.52733278e-04, 1.54783454e+02
46.655, 1.01648136e+00, 8.52733741e-04, 1.54792352e+02
46.665, 1.01648545e+00, 8.52734206e-04, 1.54801253e+02
46.675, 1.01648954e+00, 8.52734670e-04, 1.54810150e+02
46.685, 1.01649362e+00, 8.52735136e-04, 1.54819051e+02
46.695, 1.01649771e+00, 8.52735601e-04, 1.54827948e+02
46.705, 1.01650180e+00, 8.52736066e-04, 1.54836849e+02
46.715, 1.01650588e+00, 8.52736532e-04, 1.54845746e+02
46.725, 1.01650997e+00, 8.52736998e-04, 1.54854643e+02
46.735, 1.01651405e+00, 8.52737464e-04, 1.54863544e+02
46.745, 1.01651814e+00, 8.52737931e-04, 1.54872440e+02
46.755, 1.01652222e+00, 8.52738398e-04, 1.54881341e+02
46.765, 1.01652631e+00, 8.52738865e-04, 1.54890238e+02
46.775, 1.01653039e+00, 8.52739333e-04, 1.54899138e+02
46.785, 1.01653448e+00, 8.52739800e-04, 1.54908035e+02
46.795, 1.01653856e+00, 8.52740268e-04, 1.54916931e+02
46.805, 1.01654265e+00, 8.52740737e-04, 1.54925831e+02
46.815, 1.01654673e+00, 8.52741206e-04, 1.54934728e+02
46.825, 1.01655082e+00, 8.52741675e-04, 1.54943628e+02
46.835, 1.01655490e+00, 8.52742144e-04, 1.54952524e+02
46.845, 1.01655899e+00, 8.52742613e-04, 1.54961424e+02
46.855, 1.01656307e+00, 8.52743083e-04, 1.54970320e+02
46.865, 1.01656716e+00, 8.52743553e-04, 1.54979220e+02
46.875, 1.01657124e+00, 8.52744024e-04, 1.54988116e+02
46.885, 1.01657533e+00, 8.52744494e-04, 1.54997012e+02
46.895, 1.01657941e+00, 8.52744965e-04, 1.55005912e+02
46.905, 1.01658349e+00, 8.52745437e-04, 1.55014808e+02
46.915, 1.01658758e+00, 8.52745908e-04, 1.55023707e+02
46.925, 1.01659166e+00, 8.52746380e-04, 1.55032603e+02
46.935, 1.01659575e+00, 8.52746852e-04, 1.55041502e+02
46.945, 1.01659983e+00, 8.52747324e-04, 1.55050398e+02
46.955, 1.01660392e+00, 8.52747797e-04, 1.55059297e+02
46.965, 1.01660800e+00, 8.52748270e-04, 1.55068193e+02
46.975, 1.01661208e+00, 8.52748743e-04, 1.55077088e+02
46.985, 1.01661617e+00, 8.52749217e-04, 1.55085987e+02
46.995, 1.01662025e+00, 8.52749691e-04, 1.55094883e+02
47.005, 1.01662433e+00, 8.52750165e-04, 1.55103781e+02
47.015, 1.01662842e+00, 8.52750639e-04, 1.55112677e+02
47.025, 1.01663250e+00, 8.52751114e-04, 1.55121575e+02
47.035, 1.01663658e+00, 8.52751589e-04, 1.55130471e+02
47.045, 1.01664066e+00, 8.52752064e-04, 1.55139366e+02
47.055, 1.01664475e+00, 8.52752540e-04, 1.55148264e+02
47.065, 1.01664883e+00, 8.52753016e-04, 1.55157159e+02
47.075, 1.01665291e+00, 8.52753492e-04, 1.55166058e+02
47.085, 1.01665700e+00, 8.52753968e-04, 1.55174953e+02
47.095, 1.01666108e+00, 8.52754445e-04, 1.55183851e+02
47.105, 1.01666516e+00, 8.52754922e-04, 1.55192746e+02
47.115, 1.01666925e+00, 8.52755400e-04, 1.55201644e+02
47.125, 1.01667333e+00, 8.52755877e-04, 1.55210539e+02
47.135, 1.01667741e+00, 8.52756355e-04, 1.55219433e+02
47.145, 1.01668149e+00, 8.52756833e-04, 1.55228331e+02
47.155, 1.01668557e+00, 8.52757312e-04, 1.55237226e+02
47.165, 1.01668966e+00, 8.52757790e-04, 1.55246123e+02
47.175, 1.01669374e+00, 8.52758269e-04, 1.55255018e+02
47.185, 1.01669782e+00, 8.52758749e-04, 1.55263916e+02
47.195, 1.01670190e+00, 8.52759228e-04, 1.55272810e+02
47.205, 1.01670599e+00, 8.52759708e-04, 1.55281707e+02
47.215, 1.01671007e+00, 8.52760188e-04, 1.55290602e+02
47.225, 1.01671415e+00, 8.52760669e-04, 1.55299496e+02
47.235, 1.01671823e+00, 8.52761150e-04, 1.55308393e+02
47.245, 1.01672231e+00, 8.52761631e-04, 1.55317287e+02
47.255, 1.01672639e+00, 8.52762112e-04, 1.55326184e+02
47.265, 1.01673047e+00, 8.52762594e-04, 1.55335078e+02
47.275, 1.01673456e+00, 8.52763076e-04, 1.55343975e+02
47.285, 1.01673864e+00, 8.52763558e-04, 1.55352869e+02
47.295, 1.01674272e+00, 8.52764040e-04, 1.55361763e+02
47.305, 1.01674680e+00, 8.52764523e-04, 1.55370660e+02
47.315, 1.01675088e+00, 8.52765006e-04, 1.55379553e+02
47.325, 1.01675496e+00, 8.52765489e-04, 1.55388450e+02
47.335, 1.01675904e+00, 8.52765973e-04, 1.55397343e+02
47.345, 1.01676312e+00, 8.52766457e-04, 1.55406240e+02
47.355, 1.01676720e+00, 8.52766941e-04, 1.55415133e+02
47.365, 1.01677128e+00, 8.52767426e-04, 1.55424030e+02
47.375, 1.01677536e+00, 8.52767910e-04, 1.55432923e+02
47.385, 1.01677944e+00, 8.52768395e-04, 1.55441816e+02
47.395, 1.01678352e+00, 8.52768881e-04, 1.55450713e+02
47.405, 1.01678760e+00, 8.52769366e-04, 1.55459606e+02
47.415, 1.01679169e+00, 8.52769852e-04, 1.55468502e+02
47.425, 1.01679576e+00, 8.52770339e-04, 1.55477395e+02
47.435, 1.01679985e+00, 8.52770825e-04, 1.55486291e+02
47.445, 1.01680392e+00, 8.52771312e-04, 1.55495184e+02
47.455, 1.01680801e+00, 8.52771799e-04, 1.55504080e+02
47.465, 1.01681208e+00, 8.52772286e-04, 1.55512972e+02
47.475, 1.01681616e+00, 8.52772774e-04, 1.55521865e+02
47.485, 1.01682024e+00, 8.52773262e-04, 1.55530761e+02
47.495, 1.01682432e+00, 8.52773750e-04, 1.55539653e+02
47.505, 1.01682840e+00, 8.52774239e-04, 1.55548549e+02
47.515, 1.01683248e+00, 8.52774728e-04, 1.55557441e+02
47.525, 1.01683656e+00, 8.52775217e-04, 1.55566337e+02
47.535, 1.01684064e+00, 8.52775706e-04, 1.55575229e+02
47.545, 1.01684472e+00, 8.52776196e-04, 1.55584121e+02
47.555, 1.01684880e+00, 8.52776686e-04, 1.55593017e+02
47.565, 1.01685288e+00, 8.52777176e-04, 1.55601909e+02
47.575, 1.01685696e+00, 8.52777667e-04, 1.55610804e+02
47.585, 1.01686103e+00, 8.52778157e-04, 1.55619696e+02
47.595, 1.01686511e+00, 8.52778649e-04, 1.55628591e+02
47.605, 1.01686919e+00, 8.52779140e-04, 1.55637483e+02
47.615, 1.01687327e+00, 8.52779632e-04, 1.55646378e+02
47.625, 1.01687735e+00, 8.52780124e-04, 1.55655270e+02
47.635, 1.01688143e+00, 8.52780616e-04, 1.55664162e+02
47.645, 1.01688551e+00, 8.52781108e-04, 1.55673056e+02
47.655, 1.01688958e+00, 8.52781601e-04, 1.55681948e+02
47.665, 1.01689366e+00, 8.52782094e-04, 1.55690843e+02
47.675, 1.01689774e+00, 8.52782588e-04, 1.55699734e+02
47.685, 1.01690182e+00, 8.52783082e-04, 1.55708629e+02
47.695, 1.01690590e+00, 8.52783575e-04, 1.55717520e+02
47.705, 1.01690998e+00, 8.52784070e-04, 1.55726415e+02
47.715, 1.01691405e+00, 8.52784564e-04, 1.55735306e+02
47.725, 1.01691813e+00, 8.52785059e-04, 1.55744197e+02
47.735, 1.01692221e+00, 8.52785554e-04, 1.55753091e+02
47.745, 1.01692628e+00, 8.52786050e-04, 1.55761982e+02
47.755, 1.01693036e+00, 8.52786546e-04, 1.55770876e+02
47.765, 1.01693444e+00, 8.52787041e-04, 1.55779767e+02
47.775, 1.01693852e+00, 8.52787538e-04, 1.55788661e+02
47.785, 1.01694259e+00, 8.52788034e-04, 1.55797552e+02
47.795, 1.01694667e+00, 8.52788531e-04, 1.55806442e+02
47.805, 1.01695075e+00, 8.52789028e-04, 1.55815336e+02
47.815, 1.01695483e+00, 8.52789526e-04, 1.55824227e+02
47.825, 1.01695890e+00, 8.52790024e-04, 1.55833121e+02
47.835, 1.01696298e+00, 8.52790522e-04, 1.55842011e+02
47.845, 1.01696706e+00, 8.52791020e-04, 1.55850905e+02
47.855, 1.01697113e+00, 8.52791519e-04, 1.55859795e+02
47.865, 1.01697521e+00, 8.52792017e-04, 1.55868689e+02
47.875, 1.01697929e+00, 8.52792517e-04, 1.55877579e+02
47.885, 1.01698336e+00, 8.52793016e-04, 1.55886469e+02
47.895, 1.01698744e+00, 8.52793516e-04, 1.55895362e+02
47.905, 1.01699151e+00, 8.52794016e-04, 1.55904252e+02
47.915, 1.01699559e+00, 8.52794516e-04, 1.55913146e+02
47.925, 1.01699967e+00, 8.52795017e-04, 1.55922035e+02
47.935, 1.01700374e+00, 8.52795518e-04, 1.55930929e+02
47.945, 1.01700782e+00, 8.52796019e-04, 1.55939818e+02
47.955, 1.01701190e+00, 8.52796520e-04, 1.55948711e+02
47.965, 1.01701597e+00, 8.52797022e-04, 1.55957601e+02
47.975, 1.01702005e+00, 8.52797524e-04, 1.55966491e+02
47.985, 1.01702412e+00, 8.52798026e-04, 1.55975383e+02
47.995, 1.01702820e+00, 8.52798529e-04, 1.55984273e+02
48.005, 1.01703227e+00, 8.52799032e-04, 1.55993166e+02
48.015, 1.01703635e+00, 8.52799535e-04, 1.56002055e+02
48.025, 1.01704042e+00, 8.52800039e-04, 1.56010947e+02
48.035, 1.01704450e+00, 8.52800542e-04, 1.56019837e+02
48.045, 1.01704857e+00, 8.52801046e-04, 1.56028726e+02
48.055, 1.01705265e+00, 8.52801551e-04, 1.56037618e+02
48.065, 1.01705672e+00, 8.52802055e-04, 1.56046507e+02
48.075, 1.01706080e+00, 8.52802560e-04, 1.56055400e+02
48.085, 1.01706487e+00, 8.52803066e-04, 1.56064288e+02
48.095, 1.01706895e+00, 8.52803571e-04, 1.56073181e+02
48.105, 1.01707302e+00, 8.52804077e-04, 1.56082069e+02
48.115, 1.01707710e+00, 8.52804583e-04, 1.56090961e+02
48.125, 1.01708117e+00, 8.52805089e-04, 1.56099850e+02
48.135, 1.01708525e+00, 8.52805596e-04, 1.56108739e+02
48.145, 1.01708932e+00, 8.52806103e-04, 1.56117631e+02
48.155, 1.01709339e+00, 8.52806610e-04, 1.56126519e+02
48.165, 1.01709747e+00, 8.52807118e-04, 1.56135411e+02
48.175, 1.01710154e+00, 8.52807625e-04, 1.56144299e+02
48.185, 1.01710562e+00, 8.52808134e-04, 1.56153191e+02
48.195, 1.01710969e+00, 8.52808642e-04, 1.56162079e+02
48.205, 1.01711377e+00, 8.52809151e-04, 1.56170971e+02
48.215, 1.01711784e+00, 8.52809660e-04, 1.56179859e+02
48.225, 1.01712191e+00, 8.52810169e-04, 1.56188747e+02
48.235, 1.01712599e+00, 8.52810678e-04, 1.56197638e+02
48.245, 1.01713006e+00, 8.52811188e-04, 1.56206526e+02
48.255, 1.01713413e+00, 8.52811698e-04, 1.56215417e+02
48.265, 1.01713821e+00, 8.52812209e-04, 1.56224305e+02
48.275, 1.01714228e+00, 8.52812719e-04, 1.56233196e+02
48.285, 1.01714635e+00, 8.52813230e-04, 1.56242084e+02
48.295, 1.01715043e+00, 8.52813741e-04, 1.56250971e+02
48.305, 1.01715450e+00, 8.52814253e-04, 1.56259862e+02
48.315, 1.01715857e+00, 8.52814765e-04, 1.56268750e+02
48.325, 1.01716265e+00, 8.52815277e-04, 1.56277641e+02
48.335, 1.01716672e+00, 8.52815789e-04, 1.56286528e+02
48.345, 1.01717079e+00, 8.52816302e-04, 1.56295419e+02
48.355, 1.01717486e+00, 8.52816815e-04, 1.56304306e+02
48.365, 1.01717894e+00, 8.52817328e-04, 1.56313196e+02
48.375, 1.01718301e+00, 8.52817842e-04, 1.56322084e+02
48.385, 1.01718708e+00, 8.52818355e-04, 1.56330971e+02
48.395, 1.01719115e+00, 8.52818870e-04, 1.56339861e+02
48.405, 1.01719522e+00, 8.52819384e-04, 1.56348748e+02
48.415, 1.01719930e+00, 8.52819899e-04, 1.56357638e+02
48.425, 1.01720337e+00, 8.52820414e-04, 1.56366525e+02
48.435, 1.01720744e+00, 8.52820929e-04, 1.56375415e+02
48.445, 1.01721151e+00, 8.52821445e-04, 1.56384302e+02
48.455, 1.01721559e+00, 8.52821961e-04, 1.56393192e+02
48.465, 1.01721966e+00, 8.52822477e-04, 1.56402079e+02
48.475, 1.01722373e+00, 8.52822993e-04, 1.56410965e+02
48.485, 1.01722780e+00, 8.52823510e-04, 1.56419855e+02
48.495, 1.01723187e+00, 8.52824027e-04, 1.56428741e+02
48.505, 1.01723594e+00, 8.52824544e-04, 1.56437631e+02
48.515, 1.01724001e+00, 8.52825062e-04, 1.56446517e+02
48.525, 1.01724409e+00, 8.52825579e-04, 1.56455407e+02
48.535, 1.01724816e+00, 8.52826098e-04, 1.56464293e+02
48.545, 1.01725223e+00, 8.52826616e-04, 1.56473179e+02
48.555, 1.01725630e+00, 8.52827135e-04, 1.56482069e+02
48.565, 1.01726037e+00, 8.52827654e-04, 1.56490955e+02
48.575, 1.01726444e+00, 8.52828173e-04, 1.56499844e+02
48.585, 1.01726851e+00, 8.52828693e-04, 1.56508730e+02
48.595, 1.01727258e+00, 8.52829213e-04, 1.56517619e+02
48.605, 1.01727665e+00, 8.52829733e-04, 1.56526505e+02
48.615, 1.01728072e+00, 8.52830253e-04, 1.56535394e+02
48.625, 1.01728479e+00, 8.52830774e-04, 1.56544279e+02
48.635, 1.01728886e+00, 8.52831295e-04, 1.56553165e+02
48.645, 1.01729294e+00, 8.52831816e-04, 1.56562054e+02
48.655, 1.01729701e+00, 8.52832338e-04, 1.56570939e+02
48.665, 1.01730108e+00, 8.52832860e-04, 1.56579828e+02
48.675, 1.01730515e+00, 8.52833382e-04, 1.56588713e+02
48.685, 1.01730922e+00, 8.52833904e-04, 1.56597602e+02
48.695, 1.01731329e+00, 8.52834427e-04, 1.56606487e+02
48.705, 1.01731736e+00, 8.52834950e-04, 1.56615376e+02
48.715, 1.01732143e+00, 8.52835473e-04, 1.56624261e+02
48.725, 1.01732549e+00, 8.52835997e-04, 1.56633146e+02
48.735, 1.01732957e+00, 8.52836521e-04, 1.56642034e+02
48.745, 1.01733363e+00, 8.52837045e-04, 1.56650919e+02
48.755, 1.01733770e+00, 8.52837569e-04, 1.56659807e+02
48.765, 1.01734177e+00, 8.52838094e-04, 1.56668692e+02
48.775, 1.01734584e+00, 8.52838619e-04, 1.56677580e+02
48.785, 1.01734991e+00, 8.52839144e-04, 1.56686465e+02
48.795, 1.01735398e+00, 8.52839670e-04, 1.56695349e+02
48.805, 1.01735805e+00, 8.52840196e-04, 1.56704237e+02
48.815, 1.01736212e+00, 8.52840722e-04, 1.56713122e+02
48.825, 1.01736619e+00, 8.52841249e-04, 1.56722010e+02
48.835, 1.01737026e+00, 8.52841775e-04, 1.56730894e+02
48.845, 1.01737433e+00, 8.52842303e-04, 1.56739782e+02
48.855, 1.01737839e+00, 8.52842830e-04, 1.56748666e+02
48.865, 1.01738246e+00, 8.52843358e-04, 1.56757553e+02
48.875, 1.01738653e+00, 8.52843885e-04, 1.56766438e+02
48.885, 1.01739060e+00, 8.52844413e-04, 1.56775322e+02
48.895, 1.01739467e+00, 8.52844942e-04, 1.56784209e+02
48.905, 1.01739874e+00, 8.52845471e-04, 1.56793093e+02
48.915, 1.01740280e+00, 8.52846000e-04, 1.56801980e+02
48.925, 1.01740687e+00, 8.52846529e-04, 1.56810864e+02
48.935, 1.01741094e+00, 8.52847059e-04, 1.56819751e+02
48.945, 1.01741501e+00, 8.52847589e-04, 1.56828635e+02
48.955, 1.01741908e+00, 8.52848119e-04, 1.56837522e+02
48.965, 1.01742314e+00, 8.52848649e-04, 1.56846405e+02
48.975, 1.01742721e+00, 8.52849180e-04, 1.56855289e+02
48.985, 1.01743128e+00, 8.52849711e-04, 1.56864176e+02
48.995, 1.01743535e+00, 8.52850243e-04, 1.56873059e+02
49.005, 1.01743942e+00, 8.52850774e-04, 1.56881946e+02
49.015, 1.01744348e+00, 8.52851306e-04, 1.56890829e+02
49.025, 1.01744755e+00, 8.52851839e-04, 1.56899716e+02
49.035, 1.01745162e+00, 8.52852371e-04, 1.56908599e+02
49.045, 1.01745568e+00, 8.52852904e-04, 1.56917482e+02
49.055, 1.01745975e+00, 8.52853437e-04, 1.56926368e+02
49.065, 1.01746382e+00, 8.52853970e-04, 1.56935251e+02
49.075, 1.01746789e+00, 8.52854504e-04, 1.56944138e+02
49.085, 1.01747195e+00, 8.52855038e-04, 1.56953021e+02
49.095, 1.01747602e+00, 8.52855572e-04, 1.56961907e+02
49.105, 1.01748008e+00, 8.52856107e-04, 1.56970789e+02
49.115, 1.01748415e+00, 8.52856641e-04, 1.56979675e+02
49.125, 1.01748822e+00, 8.52857176e-04, 1.56988558e+02
49.135, 1.01749228e+00, 8.52857712e-04, 1.56997441e+02
49.145, 1.01749635e+00, 8.52858247e-04, 1.57006327e+02
49.155, 1.01750042e+00, 8.52858783e-04, 1.57015209e+02
49.165, 1.01750448e+00, 8.52859320e-04, 1.57024095e+02
49.175, 1.01750855e+00, 8.52859856e-04, 1.57032977e+02
49.185, 1.01751262e+00, 8.52860393e-04, 1.57041863e+02
49.195, 1.01751668e+00, 8.52860930e-04, 1.57050745e+02
49.205, 1.01752075e+00, 8.52861468e-04, 1.57059630e+02
49.215, 1.01752481e+00, 8.52862005e-04, 1.57068512e+02
49.225, 1.01752888e+00, 8.52862543e-04, 1.57077394e+02
49.235, 1.01753294e+00, 8.52863081e-04, 1.57086280e+02
49.245, 1.01753701e+00, 8.52863620e-04, 1.57095162e+02
49.255, 1.01754108e+00, 8.52864159e-04, 1.57104047e+02
49.265, 1.01754514e+00, 8.52864698e-04, 1.57112929e+02
49.275, 1.01754921e+00, 8.52865237e-04, 1.57121814e+02
49.285, 1.01755327e+00, 8.52865777e-04, 1.57130695e+02
49.295, 1.01755734e+00, 8.52866317e-04, 1.57139577e+02
49.305, 1.01756140e+00, 8.52866857e-04, 1.57148462e+02
49.315, 1.01756547e+00, 8.52867398e-04, 1.57157343e+02
49.325, 1.01756953e+00, 8.52867939e-04, 1.57166228e+02
49.335, 1.01757360e+00, 8.52868480e-04, 1.57175109e+02
49.345, 1.01757766e+00, 8.52869021e-04, 1.57183994e+02
49.355, 1.01758173e+00, 8.52869563e-04, 1.57192875e+02
49.365, 1.01758579e+00, 8.52870105e-04, 1.57201760e+02
49.375, 1.01758986e+00, 8.52870647e-04, 1.57210641e+02
49.385, 1.01759392e+00, 8.52871189e-04, 1.57219522e+02
49.395, 1.01759798e+00, 8.52871732e-04, 1.57228406e+02
49.405, 1.01760205e+00, 8.52872275e-04, 1.57237287e+02
49.415, 1.01760611e+00, 8.52872819e-04, 1.57246172e+02
49.425, 1.01761018e+00, 8.52873363e-04, 1.57255052e+02
49.435, 1.01761424e+00, 8.52873907e-04, 1.57263937e+02
49.445, 1.01761830e+00, 8.52874451e-04, 1.57272817e+02
49.455, 1.01762237e+00, 8.52874995e-04, 1.57281701e+02
49.465, 1.01762643e+00, 8.52875540e-04, 1.57290582e+02
49.475, 1.01763050e+00, 8.52876085e-04, 1.57299462e+02
49.485, 1.01763456e+00, 8.52876631e-04, 1.57308346e+02
49.495, 1.01763862e+00, 8.52877176e-04, 1.57317227e+02
49.505, 1.01764269e+00, 8.52877723e-04, 1.57326110e+02
49.515, 1.01764675e+00, 8.52878269e-04, 1.57334991e+02
49.525, 1.01765081e+00, 8.52878815e-04, 1.57343874e+02
49.535, 1.01765488e+00, 8.52879362e-04, 1.57352754e+02
49.545, 1.01765894e+00, 8.52879909e-04, 1.57361634e+02
49.555, 1.01766300e+00, 8.52880457e-04, 1.57370518e+02
49.565, 1.01766707e+00, 8.52881004e-04, 1.57379398e+02
49.575, 1.01767113e+00, 8.52881553e-04, 1.57388281e+02
49.585, 1.01767519e+00, 8.52882101e-04, 1.57397161e+02
49.595, 1.01767926e+00, 8.52882649e-04, 1.57406044e+02
49.605, 1.01768332e+00, 8.52883198e-04, 1.57414924e+02
49.615, 1.01768738e+00, 8.52883747e-04, 1.57423807e+02
49.625, 1.01769144e+00, 8.52884297e-04, 1.57432686e+02
49.635, 1.01769550e+00, 8.52884846e-04, 1.57441566e+02
49.645, 1.01769957e+00, 8.52885397e-04, 1.57450449e+02
49.655, 1.01770363e+00, 8.52885947e-04, 1.57459328e+02
49.665, 1.01770769e+00, 8.52886497e-04, 1.57468211e+02
49.675, 1.01771175e+00, 8.52887048e-04, 1.57477090e+02
49.685, 1.01771582e+00, 8.52887600e-04, 1.57485973e+02
49.695, 1.01771988e+00, 8.52888151e-04, 1.57494852e+02
49.705, 1.01772394e+00, 8.52888703e-04, 1.57503735e+02
49.715, 1.01772800e+00, 8.52889255e-04, 1.57512614e+02
49.725, 1.01773206e+00, 8.52889807e-04, 1.57521493e+02
